chan2,chan3,chan7,chan11,label
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_71.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_71.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_71.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_71.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_72.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_72.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_72.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_72.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_73.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_73.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_73.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_73.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_74.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_74.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_74.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_74.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_75.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_75.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_75.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_75.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_76.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_76.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_76.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_76.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_77.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_77.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_77.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_77.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_78.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_78.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_78.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_78.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_79.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_79.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_79.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_79.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_8.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_8.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_8.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_8.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_80.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_80.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_80.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_80.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_81.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_81.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_81.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_81.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_82.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_82.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_82.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_82.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_83.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_83.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_83.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_83.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_84.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_84.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_84.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_84.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_85.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_85.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_85.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_85.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_86.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_86.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_86.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_86.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_87.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_87.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_87.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_87.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_88.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_88.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_88.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_88.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_89.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_89.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_89.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_89.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_9.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_9.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_9.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_9.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_90.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_90.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_90.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_90.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_91.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_91.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_91.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_91.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_92.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_92.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_92.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_92.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_93.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_93.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_93.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_93.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_94.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_94.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_94.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_94.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_95.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_95.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_95.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_95.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_96.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_96.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_96.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_96.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_97.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_97.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_97.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_97.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_98.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_98.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_98.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_98.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_RBS_multiples_99.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_RBS_multiples_99.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_RBS_multiples_99.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_RBS_multiples_99.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_1.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_10.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_100.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_101.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_102.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_103.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_104.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_104.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_104.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_104.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_11.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_12.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_13.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_14.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_15.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_16.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_17.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_18.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_19.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_2.png,rbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_20.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_21.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_22.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_23.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_24.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_25.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_26.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_27.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_28.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_29.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_3.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_30.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_31.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_32.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_33.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_34.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_35.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_36.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1204p_12042020_100B_11_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan3_1204p_12042020_100B_11_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan7_1204p_12042020_100B_11_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan11_1204p_12042020_100B_11_RBC_multiple_CD61+_37.png,wbc platelet
